episode,reward_obtained
444,-3.72
445,-3.44
446,-6.4
447,-3.8
448,-2.52
449,0.0399998
450,-32.2803
451,-25.0402
452,-2
453,-15.72
454,-14.4
455,-6.52
456,-7.11999
457,-10.4
458,-13.08
459,0.0799999
460,-8.39999
461,-2.8
462,-2.32
463,-3.6
464,-11.48
465,-0.839999
466,-7.95999
467,-13.88
468,-9.19999
469,-2.36
470,-8.63999
471,0.8
472,-18.8801
473,-1.36
474,-3.28
475,-14.8
476,-1.2
477,-7.07999
478,-2.2
479,-7.79999
480,-3.16
481,-6.11999
482,-9.47999
483,-4.28
484,-1.72
485,-2.24
486,-4.44
487,-8.95999
488,-8.87999
489,-6.47999
490,-3.56
491,-6.64
492,-11.04
493,-6.76
494,-0.879999
495,-1.6
496,-15.76
497,-3.44
498,-11.44
499,-6.79999
500,-8.95999
501,-1.88
502,-1.92
503,-11.2
504,-4.32
505,-6.88
506,0.16
507,-8.31999
508,-1.32
509,-5.6
510,-11.48
511,-9.95999
512,-1.19209e-07
513,-3.12
514,-5.12
515,-4.04
516,-4.16
517,-1.16
518,-3.28
519,-1.76
520,-3.68
521,-1.12
522,-3.56
523,-7.07999
524,-0.64
525,-12.92
526,-5.72
527,-1.76
528,-1.56
529,-5.88
530,-7.47999
531,-4.28
532,-2.88
533,-2.48
534,-2.2
535,-2.16
536,-5.24
537,-5.56
538,-7.23999
539,-4.72
540,-6.39999
541,-3.72
542,-6.28
543,-5.4
544,-3.32
545,-7.83999
546,-4.6
547,-3.16
548,-2.64
549,-2.8
550,-2.16
551,-1.84
552,-2.28
553,-8.23999
554,-5.48
555,-5.48
556,-5.52
557,-5.64
558,-4
559,-3.08
560,-6.88
561,-0.959999
562,-4.12
563,-3.64
564,-3.8
565,-4.32
566,-6.99999
567,-4.12
568,-4.04
569,-4.28
570,-1.76
571,-5.48
572,0.84
573,-3.44
574,-2.64
575,-3.52
576,-2.24
577,-5.36
578,-2.96
579,-4.8
580,-2.64
581,-2
582,-0.919999
583,-3.16
584,-1.8
585,-3
586,-5.52
587,-0.2
588,-8.23999
589,-1.08
590,-1.88
591,-1.84
592,-1.52
593,-2.08
594,-2.36
595,-4.12
596,-3.08
597,-4.52
598,-5.4
599,-0.28
600,-3
601,-3.48
602,-4.64
603,-3.04
604,-3
605,-3.6
606,-4.12
607,-2.76
608,-4.64
609,-3.44
610,-0.44
611,-4.04
612,-2.96
613,-1.52
614,-3.64
615,-2.72
616,-1.04
617,-3.44
618,0.6
619,-6.15999
620,-1.88
621,-3.88
622,-3.28
623,-4.52
624,-2.68
625,-0.999999
626,-4
627,-3.44
628,-1.96
629,-1.4
630,-1.92
631,-2.28
632,-1.36
633,-1.52
634,-1.04
635,-3.08
636,-1.84
637,0.12
638,-4.4
639,-1.48
640,-2.08
641,-1.88
642,-2.24
643,-1.12
644,-2.72
645,-1.8
646,-3.48
647,-2.16
648,-2.88
649,-1.44
650,-0.999999
651,-1.52
652,-0.959999
653,-1.84
654,-1.28
655,-0.48
656,-1.28
657,-1.6
658,-0.52
659,-2.08
660,-2.4
661,-1.64
662,-2.6
663,-1.96
664,-1.44
665,-4.72
666,-2.28
667,0.0399998
668,-2.28
669,-2.12
670,-1.24
671,-1.52
672,-1.96
673,-1.44
674,-1.32
675,-1.76
676,-1.08
677,-1.52
678,-2.4
679,-1.84
680,-2.32
681,-0.0400001
682,-0.2
683,-2.8
684,0.52
685,-1.04
686,-2.32
687,-2.2
688,-2.32
689,-0.12
690,-0.44
691,-1.12
692,0.48
693,-1.68
694,-0.759999
695,-2.52
696,-1.28
697,-0.839999
698,-1.04
699,-1.36
700,-1.96
701,0.4
702,-2.4
703,-0.36
704,-1.36
705,-2.4
706,0.44
707,-1.72
708,-0.32
709,-1.88
710,-0.0400001
711,-0.48
712,-0.759999
